Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score,Spike,Engagement_Z,Advanced_Spike,Cluster
Post_1986,TikTok,#Viral,Reel,Germany,4087185,135652,4625,8672,Low,148949,False,-1.201526176829855,False,1
Post_1987,YouTube,#Challenge,Post,Germany,4859517,355118,3206,41782,Medium,400106,False,0.4944494906429466,False,2
Post_1988,Twitter,#Tech,Reel,India,724706,424691,59898,33359,Low,517948,True,1.2901954368293156,False,1
Post_1989,TikTok,#Fashion,Tweet,Canada,1408093,364412,43196,35593,Medium,443201,False,0.7854550026921444,False,1
Post_1990,Instagram,#Education,Reel,Australia,3076229,447588,97652,34103,Medium,579343,True,1.7047744694841596,False,1
Post_1991,YouTube,#Tech,Post,UK,1060377,361801,39128,17226,Medium,418155,False,0.6163280957473897,False,1
Post_1992,Twitter,#Education,Shorts,India,3664216,95608,71443,48549,High,215600,False,-0.7514552084207337,False,1
Post_1993,Instagram,#Dance,Live Stream,USA,746440,448758,50483,27487,Low,526728,True,1.3494837161144289,False,1
Post_1994,Instagram,#Education,Tweet,Australia,3223735,484066,88547,2582,Medium,575195,True,1.6767644714802132,False,1
Post_1995,TikTok,#Music,Post,USA,986920,320547,73945,11000,High,405492,False,0.530819271079122,False,1
Post_1996,YouTube,#Viral,Shorts,Japan,489158,306635,58291,47525,Low,412451,False,0.5778109721662636,False,1
Post_1997,YouTube,#Challenge,Shorts,Japan,3788789,320034,10095,30187,Low,360316,False,0.2257614914681564,False,2
Post_1998,Twitter,#Education,Live Stream,Brazil,233403,401209,43595,10647,High,455451,False,0.868174982332536,False,1
Post_1999,TikTok,#Education,Tweet,Brazil,1171917,288837,85031,1053,Low,374921,False,0.32438396515370077,False,1
Post_2000,Instagram,#Tech,Video,USA,3921281,438744,24576,42634,Low,505954,True,1.2092041359471233,False,1
Post_2001,YouTube,#Tech,Live Stream,Japan,4122674,52898,32678,40984,High,126560,False,-1.352711289006894,False,1
Post_2002,TikTok,#Music,Video,Germany,246466,47839,94745,23517,Medium,166101,False,-1.0857047000305085,False,1
Post_2003,YouTube,#Education,Tweet,UK,1523550,441585,49383,31154,Medium,522122,True,1.3183810037696417,False,1
Post_2004,YouTube,#Music,Live Stream,Australia,4948739,162748,87359,32111,Low,282218,False,-0.30160707750778637,False,1
Post_2005,TikTok,#Gaming,Post,USA,3933118,419110,95681,48719,High,563510,True,1.5978597398803784,False,1
Post_2006,Instagram,#Education,Reel,Australia,402877,176794,55741,16724,Medium,249259,False,-0.5241677149745345,False,1
Post_2007,Instagram,#Music,Shorts,Germany,3428385,275405,86829,48383,High,410617,False,0.5654266095001022,False,1
Post_2008,Instagram,#Fitness,Reel,USA,4857009,234614,71215,2428,High,308257,False,-0.1257747877236104,False,1
Post_2009,YouTube,#Comedy,Video,Canada,4995038,103192,31089,17817,Low,152098,False,-1.180262077573725,False,0
Post_2010,YouTube,#Viral,Live Stream,UK,1308252,499175,87675,3016,Low,589866,True,1.7758326201581058,False,1
Post_2011,Twitter,#Dance,Live Stream,Germany,1486951,221586,3514,43220,Medium,268320,False,-0.3954554266540853,False,1
Post_2012,Instagram,#Dance,Shorts,Brazil,4866077,171830,79859,40217,Low,291906,False,-0.23618739075218526,False,1
Post_2013,Twitter,#Fitness,Reel,India,1891257,200446,78397,36461,High,315304,False,-0.0781888533133378,False,1
Post_2014,TikTok,#Music,Post,Germany,2610727,357203,6242,35107,High,398552,False,0.4839558703685655,False,1
Post_2015,Twitter,#Viral,Shorts,Japan,2301844,123130,86696,34714,Low,244540,False,-0.5560334769274331,False,1
Post_2016,YouTube,#Fitness,Reel,USA,4392368,301535,48079,37360,Medium,386974,False,0.40577367246844687,False,1
Post_2017,Twitter,#Comedy,Video,Japan,3194300,364905,10897,45148,Low,420950,False,0.6352017564081973,False,0
Post_2018,Twitter,#Challenge,Reel,Australia,3147556,268769,46703,13429,High,328901,False,0.013626947761797206,False,2
Post_2019,Twitter,#Dance,Reel,Brazil,3969775,405621,41978,26548,High,474147,False,0.9944225528922715,False,1
Post_2020,Twitter,#Gaming,Reel,USA,1420501,496804,23623,47615,High,568042,True,1.6284627560216238,False,1
Post_2021,TikTok,#Fitness,Tweet,Germany,4576354,417016,83248,45520,High,545784,True,1.478162241177882,False,1
Post_2022,TikTok,#Fitness,Post,Brazil,160874,377258,84601,22974,Medium,484833,True,1.0665813857442898,False,1
Post_2023,YouTube,#Dance,Reel,USA,4527939,282607,15479,18712,Low,316798,False,-0.06810039212290964,False,1
Post_2024,Twitter,#Viral,Tweet,Canada,1457624,103808,88926,25099,Medium,217833,False,-0.7363765378462851,False,1
Post_2025,Instagram,#Dance,Video,Brazil,693717,257532,54285,10651,Medium,322468,False,-0.029812858689356986,False,1
Post_2026,Twitter,#Dance,Shorts,Japan,3830754,327815,39667,43483,Low,410965,False,0.5677765321870292,False,1
Post_2027,Twitter,#Dance,Shorts,Australia,3303950,41885,49005,5588,Low,96478,False,-1.5558445483980987,False,1
Post_2028,Twitter,#Education,Shorts,India,2231412,43911,38740,7543,High,90194,False,-1.5982782097907697,False,1
Post_2029,TikTok,#Fashion,Reel,India,3298897,387916,69400,36957,Low,494273,True,1.1303264149528853,False,1
Post_2030,YouTube,#Education,Reel,Australia,4741710,493757,20633,42197,Medium,556587,True,1.5511111342436086,False,1
Post_2031,Instagram,#Music,Reel,Japan,412999,290694,82634,19326,Low,392654,False,0.44412873241599166,False,1
Post_2032,TikTok,#Viral,Tweet,Japan,2626467,221699,85669,26740,Low,334108,False,0.04878800359751302,False,1
Post_2033,Instagram,#Comedy,Tweet,Australia,1163746,382193,79589,38016,High,499798,True,1.1676348139335517,False,0
Post_2034,Instagram,#Viral,Reel,Australia,2015897,214072,93955,9393,High,317420,False,-0.06390024295259751,False,1
Post_2035,YouTube,#Music,Live Stream,UK,4924870,372739,52629,10488,High,435856,False,0.7358567781649056,False,1
Post_2036,TikTok,#Education,Post,Japan,2602031,305284,80764,26733,High,412781,False,0.5800393471280048,False,1
Post_2037,Twitter,#Education,Post,Canada,3332289,223968,61852,14511,Medium,300331,False,-0.17929630271379352,False,1
Post_2038,YouTube,#Fashion,Post,UK,2714135,399795,74842,20833,Low,495470,True,1.1384093386777465,False,1
Post_2039,Instagram,#Music,Post,Brazil,2739421,200623,11202,32797,Low,244622,False,-0.5554797595126975,False,1
Post_2040,TikTok,#Gaming,Live Stream,India,633729,102671,36502,33365,High,172538,False,-1.0422378829737573,False,1
Post_2041,YouTube,#Tech,Video,Australia,4170429,240453,43182,37669,Low,321304,False,-0.03767294491804399,False,1
Post_2042,Instagram,#Challenge,Reel,Australia,453984,374672,81490,46887,High,503049,True,1.1895876836324017,False,2
Post_2043,TikTok,#Viral,Tweet,UK,519114,457624,31292,27260,High,516176,True,1.2782297385499055,False,1
Post_2044,Instagram,#Gaming,Tweet,Australia,3646115,392151,88887,3518,High,484556,True,1.064710901306707,False,1
Post_2045,TikTok,#Fashion,Tweet,UK,2844830,42925,23161,40155,Low,106241,False,-1.4899184127875564,False,1
Post_2046,Twitter,#Viral,Video,Japan,3084134,38065,98106,1036,High,137207,False,-1.280815809559445,False,1
Post_2047,Instagram,#Music,Live Stream,Australia,1973499,230125,44232,36873,High,311230,False,-0.10569915511374231,False,1
Post_2048,YouTube,#Challenge,Post,Germany,3577591,88612,19537,5632,Low,113781,False,-1.4390034212374705,False,2
Post_2049,Twitter,#Challenge,Reel,Australia,1451444,412467,4563,36176,Low,453206,False,0.8530152799412969,False,2
Post_2050,YouTube,#Tech,Reel,Brazil,1414029,242099,62896,40487,High,345482,False,0.12559266061219168,False,1
Post_2051,YouTube,#Dance,Video,Canada,2340942,475216,13357,29605,High,518178,True,1.2917485466511351,False,1
Post_2052,TikTok,#Music,Video,UK,4694412,189246,98613,14536,Low,302395,False,-0.16535883022581246,False,1
Post_2053,Instagram,#Tech,Shorts,Brazil,1044357,263951,69315,12306,Medium,345572,False,0.12620039923812107,False,1
Post_2054,Instagram,#Challenge,Reel,India,2889449,114404,51912,46965,Medium,213281,False,-0.7671146070155147,False,2
Post_2055,Instagram,#Fashion,Reel,Japan,2524434,362737,16212,26880,Medium,405829,False,0.5330949146006577,False,1
Post_2056,Instagram,#Comedy,Post,Germany,2347498,130260,17988,37680,Low,185928,False,-0.95181988073826,False,0
Post_2057,TikTok,#Fitness,Shorts,Brazil,4254543,360399,3532,4647,Medium,368578,False,0.281551897328476,False,1
Post_2058,Twitter,#Comedy,Tweet,Canada,1376200,440777,20099,875,High,461751,False,0.9107166861475945,False,0
Post_2059,Twitter,#Viral,Live Stream,Canada,2986450,287776,17350,35190,Low,340316,False,0.09070846348384369,False,1
Post_2060,YouTube,#Education,Reel,Brazil,4010899,237962,78747,30545,High,347254,False,0.13755835889160178,False,1
Post_2061,Twitter,#Gaming,Live Stream,Canada,3707314,424026,93907,46065,Medium,563998,True,1.6011550337631957,False,1
Post_2062,Twitter,#Challenge,Shorts,Canada,372995,141809,46091,13991,High,201891,False,-0.8440273064525807,False,2
Post_2063,TikTok,#Comedy,Video,USA,2395144,9089,25973,2929,High,37991,False,-1.9507868707840237,False,0
Post_2064,YouTube,#Viral,Video,USA,4223193,176020,88836,18233,High,283089,False,-0.29572551813906955,False,1
Post_2065,YouTube,#Education,Live Stream,USA,2990937,437335,28808,37570,Low,503713,True,1.194071444161481,False,1
Post_2066,TikTok,#Viral,Shorts,Australia,2188445,414224,59543,33103,Low,506870,True,1.2153895646288049,False,1
Post_2067,Twitter,#Tech,Reel,Australia,2488603,78159,50447,42943,Medium,171549,False,-1.0489162552075817,False,1
Post_2068,Twitter,#Education,Live Stream,Japan,1154826,136734,83646,39191,Low,259571,False,-0.4545343737458229,False,1
Post_2069,TikTok,#Viral,Video,Japan,2547428,444557,87696,16993,Low,549246,True,1.5015399203219666,False,1
Post_2070,Instagram,#Tech,Reel,Germany,3658771,290514,58998,36045,High,385557,False,0.3962051654357583,False,1
Post_2071,TikTok,#Comedy,Video,UK,2251120,333971,79937,1186,High,415094,False,0.5956582298143905,False,0
Post_2072,YouTube,#Education,Live Stream,Canada,3638549,57913,23342,2629,Low,83884,False,-1.6408874401198204,False,1
Post_2073,TikTok,#Challenge,Reel,Brazil,1579972,111961,78755,42502,Low,233218,False,-0.6324869960693525,False,2
Post_2074,TikTok,#Education,Video,Japan,4139460,150081,25585,34528,High,210194,False,-0.7879600418848933,False,1
Post_2075,Instagram,#Fashion,Shorts,Australia,293601,338084,69736,30711,Medium,438531,False,0.7539201206578074,False,1
Post_2076,TikTok,#Dance,Reel,Canada,4935367,456736,55765,42618,High,555119,True,1.54119824198956,False,1
Post_2077,Instagram,#Education,Reel,Japan,453975,48308,60971,38116,Medium,147395,False,-1.2120197971042361,False,1
Post_2078,Instagram,#Fitness,Post,India,356764,263855,20640,43357,Low,327852,False,0.006543416444020002,False,1
Post_2079,Twitter,#Dance,Tweet,UK,2269963,333069,81591,17434,Low,432094,False,0.7104533036010564,False,1
Post_2080,Instagram,#Tech,Video,Australia,4203091,443042,43058,13463,Medium,499563,True,1.1660479408547362,False,1
Post_2081,YouTube,#Music,Video,India,509123,259581,53583,2019,High,315183,False,-0.0790059241326429,False,1
Post_2082,Instagram,#Fitness,Shorts,USA,1396437,367349,24578,35760,Medium,427687,False,0.680694368884713,False,1
Post_2083,Twitter,#Viral,Reel,Australia,852224,97960,48879,46512,Medium,193351,False,-0.9016949494018823,False,1
Post_2084,YouTube,#Fitness,Video,Japan,2393584,145807,92401,29656,Low,267864,False,-0.3985346356921276,False,1
Post_2085,Instagram,#Tech,Post,Germany,142695,223095,15542,11469,Medium,250106,False,-0.5184482192393989,False,1
Post_2086,Twitter,#Tech,Tweet,UK,734242,113418,42016,49506,Medium,204940,False,-0.8234384723363724,False,1
Post_2087,Twitter,#Music,Reel,India,2255727,43344,23104,29427,Low,95875,False,-1.5599163971918257,False,1
Post_2088,TikTok,#Dance,Tweet,Brazil,2085790,301010,93981,40343,Low,435334,False,0.732331894134515,False,1
Post_2089,YouTube,#Comedy,Video,Japan,97074,436030,82440,9626,High,528096,True,1.3587213432285559,False,0
Post_2090,Instagram,#Viral,Reel,India,1737131,359589,16428,25826,Low,401843,False,0.5061788461233842,False,1
Post_2091,Twitter,#Viral,Shorts,UK,229483,328091,45989,23851,Medium,397931,False,0.4797624738496526,False,1
Post_2092,Twitter,#Fashion,Reel,Australia,1173942,223986,1007,5877,Low,230870,False,-0.6483422215547109,False,1
Post_2093,Instagram,#Gaming,Tweet,USA,2430472,83691,70843,41634,Medium,196168,False,-0.8826727304102918,False,1
Post_2094,Instagram,#Fashion,Shorts,USA,3010836,422269,58452,4866,High,485587,True,1.0716728848992985,False,1
Post_2095,Instagram,#Fitness,Reel,Brazil,448051,256526,88555,9475,Medium,354556,False,0.18686621940867434,False,1
Post_2096,TikTok,#Challenge,Shorts,Canada,94169,128922,215,48847,High,177984,False,-1.005462943453629,False,2
Post_2097,TikTok,#Fitness,Post,Brazil,3759988,283295,67140,3530,Medium,353965,False,0.18287540243173792,False,1
Post_2098,TikTok,#Comedy,Live Stream,Australia,3003843,320819,72442,1410,High,394671,False,0.4577488302882096,False,0
Post_2099,TikTok,#Fitness,Shorts,Japan,3382006,410513,17552,18639,Low,446704,False,0.8091095405435969,False,1
Post_2100,Instagram,#Challenge,Reel,UK,2292806,162800,30173,43887,Medium,236860,False,-0.6078938396734092,False,2
Post_2101,YouTube,#Fashion,Reel,UK,2635064,198420,10257,2620,Low,211297,False,-0.7805118673915585,False,1
Post_2102,Twitter,#Viral,Post,Canada,2073534,409007,30389,40273,Low,479669,True,1.0317106939187404,False,1
Post_2103,TikTok,#Education,Tweet,Japan,3262646,374397,6751,40244,High,421392,False,0.6381864283266506,False,1
Post_2104,Twitter,#Comedy,Shorts,Japan,839182,195990,75841,49010,Medium,320841,False,-0.040799422515880826,False,0
Post_2105,TikTok,#Dance,Tweet,Brazil,4124260,26004,93306,38219,High,157529,False,-1.143588427824585,False,1
Post_2106,TikTok,#Fashion,Post,India,4979485,346102,73812,44802,High,464716,False,0.9307382975462689,False,1
Post_2107,Twitter,#Dance,Tweet,UK,4940565,326871,92268,5785,High,424924,False,0.6620367930686802,False,1
Post_2108,YouTube,#Gaming,Shorts,Japan,3498297,280997,67445,41756,Low,390198,False,0.4275442205795181,False,1
Post_2109,Instagram,#Challenge,Video,India,3886364,247013,99313,15416,High,361742,False,0.23539077236343792,False,2
Post_2110,Twitter,#Viral,Live Stream,USA,1338312,264567,75100,16361,High,356028,False,0.19680612226831978,False,1
Post_2111,TikTok,#Education,Tweet,Brazil,4925928,223449,71385,24086,Medium,318920,False,-0.053771265853774064,False,1
Post_2112,YouTube,#Dance,Post,Brazil,16410,88118,70254,9681,Medium,168053,False,-1.0725235244992395,False,1
Post_2113,TikTok,#Dance,Live Stream,Germany,1778307,57050,82609,28347,Medium,168006,False,-1.0728408991150027,False,1
Post_2114,Instagram,#Challenge,Shorts,India,3692069,182095,72323,13292,Medium,267710,False,-0.3995745440076068,False,2
Post_2115,YouTube,#Fashion,Post,Canada,2408155,331242,45520,30152,Low,406914,False,0.5404215413688066,False,1
Post_2116,Twitter,#Education,Reel,India,1338230,350566,75830,44606,Low,471002,False,0.9731854642417384,False,1
Post_2117,Twitter,#Gaming,Video,Germany,3252632,398969,85010,22720,Low,506699,True,1.2142348612395388,False,1
Post_2118,Instagram,#Tech,Post,USA,2800983,294183,6110,21898,Low,322191,False,-0.03168334312693972,False,1
Post_2119,Twitter,#Fitness,Post,India,1191790,18070,38513,39735,High,96318,False,-1.5569249726219732,False,1
Post_2120,TikTok,#Fashion,Video,Australia,932583,243874,61449,31026,Low,336349,False,0.06392069538315527,False,1
Post_2121,Twitter,#Challenge,Video,USA,2088610,416340,73103,8029,Low,497472,True,1.1519281467789761,False,2
Post_2122,Instagram,#Fashion,Reel,UK,2975538,428206,273,5526,Low,434005,False,0.7233576204249574,False,1
Post_2123,Instagram,#Gaming,Shorts,India,1518636,419030,5094,14494,Medium,438618,False,0.7545076013295392,False,1
Post_2124,TikTok,#Challenge,Post,UK,912055,363839,15376,24499,Medium,403714,False,0.5188130568913166,False,2
Post_2125,Instagram,#Viral,Live Stream,USA,812313,84212,67698,12732,Medium,164642,False,-1.095556818421964,False,1
Post_2126,YouTube,#Fashion,Shorts,USA,2367290,417154,30197,40668,Low,488019,True,1.0880953331021908,False,1
Post_2127,Twitter,#Tech,Reel,Australia,802693,337801,95338,43967,Low,477106,True,1.0144036483825507,False,1
Post_2128,TikTok,#Music,Post,UK,1883707,129899,15872,30639,Medium,176410,False,-1.0160916167559944,False,1
Post_2129,TikTok,#Viral,Live Stream,Canada,1274494,317324,32727,21300,High,371351,False,0.30027699965850096,False,1
Post_2130,YouTube,#Music,Video,Canada,1152050,57749,49408,17292,Low,124449,False,-1.366966136110638,False,1
Post_2131,TikTok,#Fitness,Post,UK,2757579,463841,73343,31447,Low,568631,True,1.6324400676957618,False,1
Post_2132,TikTok,#Education,Post,Japan,1816648,16624,67249,37672,High,121545,False,-1.3865758357739604,False,1
Post_2133,TikTok,#Education,Tweet,India,4016595,201094,92285,20196,Medium,313575,False,-0.08986418758258163,False,1
Post_2134,Instagram,#Comedy,Shorts,Brazil,3685642,89680,72848,26621,Low,189149,False,-0.9300695905813864,False,0
Post_2135,YouTube,#Fashion,Tweet,Japan,1115325,368716,8007,4218,High,380941,False,0.36503492657697895,False,1
Post_2136,YouTube,#Tech,Tweet,UK,3808359,310007,69591,9596,Low,389194,False,0.42076455857470557,False,1
Post_2137,Instagram,#Gaming,Reel,Australia,3894059,344593,93343,21314,Medium,459250,False,0.8938283049981562,False,1
Post_2138,YouTube,#Education,Post,Brazil,2748098,238202,11437,42674,High,292313,False,-0.2334390616327045,False,1
Post_2139,YouTube,#Challenge,Video,Japan,2221509,94536,30994,17067,Low,142597,False,-1.2444190185176727,False,2
Post_2140,Instagram,#Music,Reel,Brazil,2854637,188755,50133,48809,Low,287697,False,-0.2646093004914839,False,1
Post_2141,Instagram,#Music,Video,Germany,1155651,50816,83762,21207,High,155785,False,-1.1553650518648169,False,1
Post_2142,YouTube,#Challenge,Live Stream,Australia,3863014,248275,65817,25327,Medium,339419,False,0.08465133517874728,False,2
Post_2143,YouTube,#Challenge,Live Stream,Brazil,1653694,108742,26758,18715,Medium,154215,False,-1.1659667145615855,False,2
Post_2144,Instagram,#Fashion,Video,USA,4429431,5153,43971,14991,Low,64115,False,-1.7743806056309144,False,1
Post_2145,TikTok,#Education,Reel,Australia,454948,306641,59145,37973,High,403759,False,0.5191169262042813,False,1
Post_2146,Twitter,#Viral,Tweet,UK,2664697,448573,15378,20611,Medium,484562,True,1.0647514172151025,False,1
Post_2147,TikTok,#Gaming,Tweet,Australia,1365873,210793,21826,38899,Low,271518,False,-0.3738604474793937,False,1
Post_2148,YouTube,#Education,Post,UK,3236438,331077,62035,20808,High,413920,False,0.5877306170717114,False,1
Post_2149,Instagram,#Gaming,Tweet,Australia,1187542,417824,3004,33799,Low,454627,False,0.8626107975795823,False,1
Post_2150,TikTok,#Fitness,Post,Germany,347711,204813,98930,24858,Medium,328601,False,0.011601152342032513,False,1
Post_2151,YouTube,#Dance,Shorts,Canada,1869423,167610,54151,30587,Medium,252348,False,-0.5033087748023574,False,1
Post_2152,TikTok,#Fitness,Video,UK,4706191,318830,35920,32602,Low,387352,False,0.4083261746973504,False,1
Post_2153,TikTok,#Gaming,Video,Canada,311896,380243,78206,27299,Low,485748,True,1.072760061774572,False,1
Post_2154,TikTok,#Education,Post,UK,970198,143299,46943,46777,High,237019,False,-0.6068201681009339,False,1
Post_2155,YouTube,#Gaming,Tweet,Canada,2930604,72137,89326,11770,Medium,173233,False,-1.0375447902513024,False,1
Post_2156,TikTok,#Fitness,Reel,Germany,3351813,93307,40221,28094,High,161622,False,-1.1159498256475953,False,1
Post_2157,YouTube,#Gaming,Video,USA,3200398,275571,97019,15736,Low,388326,False,0.4149032571601864,False,1
Post_2158,Instagram,#Viral,Video,Japan,3011767,223622,99894,9453,High,332969,False,0.041096733653806415,False,1
Post_2159,YouTube,#Dance,Post,India,3208192,148479,59728,43085,High,251292,False,-0.5104395746799292,False,1
Post_2160,TikTok,#Education,Video,Japan,4306154,289599,29188,17469,Low,336256,False,0.06329269880302821,False,1
Post_2161,YouTube,#Challenge,Video,Australia,4521597,438998,99103,14083,Medium,552184,True,1.5213792101328623,False,2
Post_2162,TikTok,#Fitness,Shorts,Canada,119572,481352,83967,27291,Low,592610,True,1.7943618955975535,False,1
Post_2163,YouTube,#Tech,Reel,USA,3387703,258583,51255,46631,Low,356469,False,0.19978404153537388,False,1
Post_2164,Instagram,#Gaming,Tweet,India,628363,74367,94257,13383,High,182007,False,-0.9782970268745845,False,1
Post_2165,YouTube,#Dance,Post,Australia,3800272,198740,15794,46661,Medium,261195,False,-0.4435680678734967,False,1
Post_2166,Twitter,#Gaming,Reel,India,3210454,289874,90165,43484,High,423523,False,0.6525763284583792,False,1
Post_2167,Twitter,#Dance,Video,Canada,320720,465297,36253,43115,High,544665,True,1.4706060242621597,False,1
Post_2168,Twitter,#Music,Tweet,Japan,4217823,141048,38461,5788,High,185297,False,-0.956080803771165,False,1
Post_2169,YouTube,#Challenge,Tweet,Canada,3887988,9588,49773,40260,Medium,99621,False,-1.534620965050364,False,2
Post_2170,YouTube,#Challenge,Reel,Japan,888391,41916,38940,10831,Medium,91687,False,-1.5881965012517407,False,2
Post_2171,Twitter,#Comedy,Video,Japan,4620289,304155,43414,44280,Medium,391849,False,0.4386928480396231,False,0
Post_2172,Instagram,#Viral,Video,India,933951,188820,89181,2551,High,280552,False,-0.3128569947388796,False,1
Post_2173,YouTube,#Viral,Reel,Brazil,3021490,245628,5788,46874,Medium,298290,False,-0.19307846421959265,False,1
Post_2174,TikTok,#Viral,Post,Japan,257530,427342,76586,49730,High,553658,True,1.531332618295306,False,1
Post_2175,Twitter,#Viral,Shorts,Brazil,428868,248217,34709,49708,Medium,332634,False,0.038834595435069175,False,1
Post_2176,TikTok,#Dance,Shorts,Japan,3374576,396248,23904,1717,Low,421869,False,0.6414074430440765,False,1
Post_2177,Twitter,#Viral,Video,Canada,2974026,445834,2556,36194,High,484584,True,1.0648999755458852,False,1
Post_2178,Instagram,#Fashion,Live Stream,UK,2658996,329969,61578,12445,High,403992,False,0.5206902939802985,False,1
Post_2179,TikTok,#Comedy,Post,Australia,1343257,494555,85238,41759,Medium,621552,True,1.9897971323936525,False,0
Post_2180,Instagram,#Viral,Tweet,Canada,4004581,192354,3305,2480,Low,198139,False,-0.8693632545024379,False,1
Post_2181,Twitter,#Music,Shorts,India,4521859,43194,6727,971,High,50892,False,-1.8636709150827426,False,1
Post_2182,Instagram,#Music,Live Stream,Canada,3148704,463587,9057,13811,Medium,486455,True,1.0775341863138175,False,1
Post_2183,YouTube,#Education,Tweet,UK,263141,181365,92942,5308,High,279615,False,-0.31918422909994465,False,1
Post_2184,Twitter,#Tech,Post,Japan,1746095,162903,81213,47445,Low,291561,False,-0.23851705548491467,False,1
Post_2185,YouTube,#Fashion,Shorts,UK,2204480,287793,19461,28472,Low,335726,False,0.05971379356144392,False,1
Post_2186,YouTube,#Viral,Shorts,UK,1764533,472012,15668,49499,Low,537179,True,1.4200556758876315,False,1
Post_2187,YouTube,#Music,Tweet,Brazil,3939014,405603,52812,15241,Medium,473656,False,0.9911070010552566,False,1
Post_2188,Twitter,#Dance,Live Stream,Canada,1448171,171170,97460,23669,High,292299,False,-0.23353359875229351,False,1
Post_2189,YouTube,#Music,Post,Brazil,3151221,407639,84929,11992,Medium,504560,True,1.1997909398966167,False,1
Post_2190,TikTok,#Gaming,Post,USA,1320584,445459,33529,3631,Medium,482619,True,1.0516310155464264,False,1
Post_2191,Instagram,#Comedy,Live Stream,Canada,3712830,135258,87420,47950,High,270628,False,-0.37987030722469556,False,0
Post_2192,YouTube,#Fashion,Shorts,UK,658004,435828,78312,29891,Low,544031,True,1.466324843275057,False,1
Post_2193,Twitter,#Tech,Tweet,Australia,2044541,57785,95543,45021,High,198349,False,-0.8679451977086026,False,1
Post_2194,TikTok,#Viral,Reel,Japan,3224016,293451,48981,27567,Medium,369999,False,0.29114741496676144,False,1
Post_2195,Instagram,#Fitness,Post,Germany,1615734,285555,68383,31687,Low,385625,False,0.396664345730905,False,1
Post_2196,TikTok,#Challenge,Live Stream,Brazil,639630,343326,96725,48577,Low,488628,True,1.0922076978043131,False,2
Post_2197,TikTok,#Viral,Reel,Australia,4027013,187226,91851,23484,High,302561,False,-0.16423789009354267,False,1
Post_2198,Twitter,#Fashion,Tweet,Canada,1006906,153888,62055,43370,Low,259313,False,-0.4562765578068205,False,1
Post_2199,TikTok,#Gaming,Live Stream,Brazil,810419,34397,20268,21325,Low,75990,False,-1.6941928702652287,False,1
Post_2200,Instagram,#Challenge,Live Stream,Germany,3995291,237537,75689,38151,Medium,351377,False,0.16539954061056786,False,2
Post_2201,YouTube,#Viral,Tweet,India,2965309,180167,89358,9672,Medium,279197,False,-0.3220068373848168,False,1
Post_2202,Twitter,#Tech,Live Stream,USA,1551796,454815,86874,2310,High,543999,True,1.466108758430282,False,1
Post_2203,Instagram,#Fitness,Post,Germany,4913452,306350,2985,44655,Low,353990,False,0.1830442187167183,False,1
Post_2204,TikTok,#Gaming,Live Stream,India,2443283,82547,85481,19090,Low,187118,False,-0.9437842255731934,False,1
Post_2205,YouTube,#Challenge,Video,Germany,4037538,373205,89453,48449,High,511107,True,1.2440005486072814,False,2
Post_2206,YouTube,#Tech,Reel,Japan,378803,367221,69287,15299,High,451807,False,0.8435683206337942,False,1
Post_2207,YouTube,#Music,Live Stream,Germany,591859,475173,79780,15871,Low,570824,True,1.6472486322142417,False,1
Post_2208,YouTube,#Dance,Post,Australia,1035827,207082,54620,2009,Medium,263711,False,-0.42657839695307015,False,1
Post_2209,TikTok,#Education,Live Stream,Japan,2114199,130092,77083,28834,Medium,236009,False,-0.6136403460141417,False,1
Post_2210,YouTube,#Education,Reel,Brazil,4909844,224556,76869,28192,Medium,329617,False,0.018461846163635602,False,1
Post_2211,Twitter,#Fitness,Post,USA,2756985,167281,38374,11465,Low,217120,False,-0.7411911782939259,False,1
Post_2212,TikTok,#Comedy,Video,Brazil,4854526,409766,24084,33526,High,467376,False,0.9487003502681824,False,0
Post_2213,YouTube,#Challenge,Live Stream,Germany,2968614,8940,55512,39938,High,104390,False,-1.5024175705275045,False,2
Post_2214,Instagram,#Challenge,Post,Brazil,261001,277498,57943,20924,Low,356365,False,0.19908176578985545,False,2
Post_2215,Instagram,#Fashion,Video,UK,1136022,158575,56196,15648,High,230419,False,-0.6513876673357571,False,1
Post_2216,YouTube,#Gaming,Shorts,Japan,2831737,137353,78616,8365,High,224334,False,-0.6924775510999842,False,1
Post_2217,Twitter,#Education,Tweet,Canada,3681125,234402,12937,11806,Low,259145,False,-0.4574110032418887,False,1
Post_2218,Instagram,#Comedy,Video,Australia,213956,293513,50197,22937,Low,366647,False,0.2685125274765906,False,0
Post_2219,Twitter,#Education,Tweet,Canada,175511,168183,60981,48874,Low,278038,False,-0.3298331603565077,False,1
Post_2220,Instagram,#Viral,Video,India,517316,364221,48454,32308,High,444983,False,0.7974882274855467,False,1
Post_2221,Instagram,#Fitness,Tweet,Brazil,2776258,317373,95587,17971,High,430931,False,0.7025999700237686,False,1
Post_2222,Instagram,#Music,Video,Brazil,3603843,331779,44762,42966,Medium,419507,False,0.6254576804391292,False,1
Post_2223,YouTube,#Comedy,Tweet,Australia,965294,180682,20214,10817,Medium,211713,False,-0.7777027644094848,False,0
Post_2224,YouTube,#Tech,Shorts,UK,4513431,496958,8179,42318,Low,547455,True,1.4894459216659715,False,1
